date_created,problem_type,market,call_type,number_of_calls
1/18/22,type_4,market_1,repeat_call_6,1
1/18/22,type_4,market_1,repeat_call_7,0
1/18/22,type_1,market_1,initial_call,31
1/18/22,type_1,market_1,repeat_call_1,5
1/18/22,type_1,market_1,repeat_call_2,1
1/18/22,type_1,market_1,repeat_call_3,1
1/18/22,type_1,market_1,repeat_call_4,3
1/18/22,type_1,market_1,repeat_call_5,0
1/18/22,type_1,market_1,repeat_call_6,2
1/18/22,type_1,market_1,repeat_call_7,1
1/18/22,type_3,market_1,initial_call,15
1/18/22,type_3,market_1,repeat_call_1,1
1/18/22,type_3,market_1,repeat_call_2,1
1/18/22,type_3,market_1,repeat_call_3,3
1/18/22,type_3,market_1,repeat_call_4,1
1/18/22,type_3,market_1,repeat_call_5,0
1/18/22,type_3,market_1,repeat_call_6,3
1/18/22,type_3,market_1,repeat_call_7,0
1/18/22,type_5,market_1,initial_call,249
1/18/22,type_5,market_1,repeat_call_1,31
1/18/22,type_5,market_1,repeat_call_2,22
1/18/22,type_5,market_1,repeat_call_3,9
1/18/22,type_5,market_1,repeat_call_4,14
1/18/22,type_5,market_1,repeat_call_5,4
1/18/22,type_5,market_1,repeat_call_6,7
1/18/22,type_5,market_1,repeat_call_7,1
1/18/22,type_2,market_1,initial_call,288
1/18/22,type_2,market_1,repeat_call_1,19
1/18/22,type_2,market_1,repeat_call_2,7
1/18/22,type_2,market_1,repeat_call_3,7
1/18/22,type_2,market_1,repeat_call_4,10
1/18/22,type_2,market_1,repeat_call_5,6
1/18/22,type_2,market_1,repeat_call_6,9
1/18/22,type_2,market_1,repeat_call_7,8
1/18/22,type_1,market_3,initial_call,3
1/18/22,type_1,market_3,repeat_call_1,1
1/18/22,type_1,market_3,repeat_call_2,1
1/18/22,type_1,market_3,repeat_call_3,0
1/18/22,type_1,market_3,repeat_call_4,0
1/18/22,type_1,market_3,repeat_call_5,0
1/18/22,type_1,market_3,repeat_call_6,0
1/18/22,type_1,market_3,repeat_call_7,0
1/18/22,type_5,market_3,initial_call,68
1/18/22,type_5,market_3,repeat_call_1,5
1/18/22,type_5,market_3,repeat_call_2,4
1/18/22,type_5,market_3,repeat_call_3,2
1/18/22,type_5,market_3,repeat_call_4,2
1/18/22,type_5,market_3,repeat_call_5,2
1/18/22,type_5,market_3,repeat_call_6,7
1/18/22,type_5,market_3,repeat_call_7,1
1/18/22,type_3,market_3,initial_call,14
1/18/22,type_3,market_3,repeat_call_1,0
1/18/22,type_3,market_3,repeat_call_2,0
1/18/22,type_3,market_3,repeat_call_3,0
1/18/22,type_3,market_3,repeat_call_4,0
1/18/22,type_3,market_3,repeat_call_5,0
1/18/22,type_3,market_3,repeat_call_6,0
1/18/22,type_3,market_3,repeat_call_7,0
1/18/22,type_2,market_3,initial_call,30
1/18/22,type_2,market_3,repeat_call_1,1
1/18/22,type_2,market_3,repeat_call_2,6
1/18/22,type_2,market_3,repeat_call_3,0
1/18/22,type_2,market_3,repeat_call_4,0
1/18/22,type_2,market_3,repeat_call_5,0
1/18/22,type_2,market_3,repeat_call_6,0
1/18/22,type_2,market_3,repeat_call_7,0
1/18/22,type_4,market_3,initial_call,0
1/18/22,type_4,market_3,repeat_call_1,0
1/18/22,type_4,market_3,repeat_call_2,0
1/18/22,type_4,market_3,repeat_call_3,0
1/18/22,type_4,market_3,repeat_call_4,0
1/18/22,type_4,market_3,repeat_call_5,0
1/18/22,type_4,market_3,repeat_call_6,0
1/18/22,type_4,market_3,repeat_call_7,0
1/18/22,type_3,market_2,initial_call,2
1/18/22,type_3,market_2,repeat_call_1,0
1/18/22,type_3,market_2,repeat_call_2,0
1/18/22,type_3,market_2,repeat_call_3,0
1/18/22,type_3,market_2,repeat_call_4,0
1/18/22,type_3,market_2,repeat_call_5,0
1/18/22,type_3,market_2,repeat_call_6,0
1/18/22,type_3,market_2,repeat_call_7,0
1/18/22,type_1,market_2,initial_call,5
1/18/22,type_1,market_2,repeat_call_1,0
1/18/22,type_1,market_2,repeat_call_2,0
1/18/22,type_1,market_2,repeat_call_3,0
1/18/22,type_1,market_2,repeat_call_4,0
1/18/22,type_1,market_2,repeat_call_5,0
1/18/22,type_1,market_2,repeat_call_6,0
1/18/22,type_1,market_2,repeat_call_7,0
1/18/22,type_2,market_2,initial_call,26
1/18/22,type_2,market_2,repeat_call_1,2
1/18/22,type_2,market_2,repeat_call_2,1
1/18/22,type_2,market_2,repeat_call_3,1
1/18/22,type_2,market_2,repeat_call_4,0
1/18/22,type_2,market_2,repeat_call_5,0
1/18/22,type_2,market_2,repeat_call_6,0
1/18/22,type_2,market_2,repeat_call_7,0
1/18/22,type_5,market_2,initial_call,39
1/18/22,type_5,market_2,repeat_call_1,1
1/18/22,type_5,market_2,repeat_call_2,0
1/18/22,type_5,market_2,repeat_call_3,1
1/18/22,type_5,market_2,repeat_call_4,0
1/18/22,type_5,market_2,repeat_call_5,1
1/18/22,type_5,market_2,repeat_call_6,0
1/18/22,type_5,market_2,repeat_call_7,0
1/18/22,type_4,market_2,initial_call,0
1/18/22,type_4,market_2,repeat_call_1,0
1/18/22,type_4,market_2,repeat_call_2,0
1/18/22,type_4,market_2,repeat_call_3,0
1/18/22,type_4,market_2,repeat_call_4,0
1/18/22,type_4,market_2,repeat_call_5,0
1/18/22,type_4,market_2,repeat_call_6,0
1/18/22,type_4,market_2,repeat_call_7,0
1/19/22,type_1,market_1,initial_call,25
1/19/22,type_1,market_1,repeat_call_1,4
1/19/22,type_1,market_1,repeat_call_2,0
1/19/22,type_1,market_1,repeat_call_3,3
1/19/22,type_1,market_1,repeat_call_4,1
1/19/22,type_1,market_1,repeat_call_5,1
1/19/22,type_1,market_1,repeat_call_6,0
1/19/22,type_1,market_1,repeat_call_7,0
1/19/22,type_3,market_1,initial_call,18
1/19/22,type_3,market_1,repeat_call_1,1
1/19/22,type_3,market_1,repeat_call_2,1
1/19/22,type_3,market_1,repeat_call_3,0
1/19/22,type_3,market_1,repeat_call_4,0
1/19/22,type_3,market_1,repeat_call_5,0
1/19/22,type_3,market_1,repeat_call_6,1
1/19/22,type_3,market_1,repeat_call_7,2
1/19/22,type_5,market_1,initial_call,229
1/19/22,type_5,market_1,repeat_call_1,31
1/19/22,type_5,market_1,repeat_call_2,14
1/19/22,type_5,market_1,repeat_call_3,7
1/19/22,type_5,market_1,repeat_call_4,3
1/19/22,type_5,market_1,repeat_call_5,11
1/19/22,type_5,market_1,repeat_call_6,1
1/19/22,type_5,market_1,repeat_call_7,12
1/19/22,type_2,market_1,initial_call,310
1/19/22,type_2,market_1,repeat_call_1,10
1/19/22,type_2,market_1,repeat_call_2,14
1/19/22,type_2,market_1,repeat_call_3,12
1/19/22,type_2,market_1,repeat_call_4,3
1/19/22,type_2,market_1,repeat_call_5,8
1/19/22,type_2,market_1,repeat_call_6,5
1/19/22,type_2,market_1,repeat_call_7,4
1/19/22,type_4,market_1,initial_call,2
1/19/22,type_4,market_1,repeat_call_1,0
1/19/22,type_4,market_1,repeat_call_2,1
1/19/22,type_4,market_1,repeat_call_3,1
1/19/22,type_4,market_1,repeat_call_4,1
1/19/22,type_4,market_1,repeat_call_5,0
1/19/22,type_4,market_1,repeat_call_6,0
1/19/22,type_4,market_1,repeat_call_7,0
1/19/22,type_1,market_3,initial_call,3
1/19/22,type_1,market_3,repeat_call_1,1
1/19/22,type_1,market_3,repeat_call_2,0
1/19/22,type_1,market_3,repeat_call_3,1
1/19/22,type_1,market_3,repeat_call_4,0
1/19/22,type_1,market_3,repeat_call_5,0
1/19/22,type_1,market_3,repeat_call_6,0
1/19/22,type_1,market_3,repeat_call_7,0
1/19/22,type_5,market_3,initial_call,72
1/19/22,type_5,market_3,repeat_call_1,10
1/19/22,type_5,market_3,repeat_call_2,9
1/19/22,type_5,market_3,repeat_call_3,5
1/19/22,type_5,market_3,repeat_call_4,0
1/19/22,type_5,market_3,repeat_call_5,4
1/19/22,type_5,market_3,repeat_call_6,1
1/19/22,type_5,market_3,repeat_call_7,1
1/19/22,type_3,market_3,initial_call,4
1/19/22,type_3,market_3,repeat_call_1,0
1/19/22,type_3,market_3,repeat_call_2,2
1/19/22,type_3,market_3,repeat_call_3,0
1/19/22,type_3,market_3,repeat_call_4,0
1/19/22,type_3,market_3,repeat_call_5,0
1/19/22,type_3,market_3,repeat_call_6,0
1/19/22,type_3,market_3,repeat_call_7,0
1/19/22,type_2,market_3,initial_call,28
1/19/22,type_2,market_3,repeat_call_1,5
1/19/22,type_2,market_3,repeat_call_2,0
1/19/22,type_2,market_3,repeat_call_3,0
1/19/22,type_2,market_3,repeat_call_4,0
1/19/22,type_2,market_3,repeat_call_5,0
1/19/22,type_2,market_3,repeat_call_6,1
1/19/22,type_2,market_3,repeat_call_7,0
1/19/22,type_4,market_3,initial_call,0
1/19/22,type_4,market_3,repeat_call_1,0
1/19/22,type_4,market_3,repeat_call_2,0
1/19/22,type_4,market_3,repeat_call_3,0
1/19/22,type_4,market_3,repeat_call_4,0
1/19/22,type_4,market_3,repeat_call_5,0
1/19/22,type_4,market_3,repeat_call_6,0
1/19/22,type_4,market_3,repeat_call_7,0
1/19/22,type_1,market_2,initial_call,2
1/19/22,type_1,market_2,repeat_call_1,0
1/19/22,type_1,market_2,repeat_call_2,0
1/19/22,type_1,market_2,repeat_call_3,0
1/19/22,type_1,market_2,repeat_call_4,0
1/19/22,type_1,market_2,repeat_call_5,0
1/19/22,type_1,market_2,repeat_call_6,0
1/19/22,type_1,market_2,repeat_call_7,0
1/19/22,type_2,market_2,initial_call,24
1/19/22,type_2,market_2,repeat_call_1,0
1/19/22,type_2,market_2,repeat_call_2,1
1/19/22,type_2,market_2,repeat_call_3,0
1/19/22,type_2,market_2,repeat_call_4,1
1/19/22,type_2,market_2,repeat_call_5,1
1/19/22,type_2,market_2,repeat_call_6,0
1/19/22,type_2,market_2,repeat_call_7,0
1/19/22,type_5,market_2,initial_call,32
1/19/22,type_5,market_2,repeat_call_1,0
1/19/22,type_5,market_2,repeat_call_2,3
1/19/22,type_5,market_2,repeat_call_3,1
1/19/22,type_5,market_2,repeat_call_4,0
1/19/22,type_5,market_2,repeat_call_5,2
1/19/22,type_5,market_2,repeat_call_6,3
1/19/22,type_5,market_2,repeat_call_7,0
1/19/22,type_3,market_2,initial_call,0
1/19/22,type_3,market_2,repeat_call_1,0
1/19/22,type_3,market_2,repeat_call_2,0
1/19/22,type_3,market_2,repeat_call_3,0
1/19/22,type_3,market_2,repeat_call_4,0
1/19/22,type_3,market_2,repeat_call_5,0
1/19/22,type_3,market_2,repeat_call_6,0
1/19/22,type_3,market_2,repeat_call_7,0
1/19/22,type_4,market_2,initial_call,0
1/19/22,type_4,market_2,repeat_call_1,0
1/19/22,type_4,market_2,repeat_call_2,0
1/19/22,type_4,market_2,repeat_call_3,0
1/19/22,type_4,market_2,repeat_call_4,0
1/19/22,type_4,market_2,repeat_call_5,0
1/19/22,type_4,market_2,repeat_call_6,0
1/19/22,type_4,market_2,repeat_call_7,0
1/20/22,type_1,market_1,initial_call,22
1/20/22,type_1,market_1,repeat_call_1,2
1/20/22,type_1,market_1,repeat_call_2,6
1/20/22,type_1,market_1,repeat_call_3,3
1/20/22,type_1,market_1,repeat_call_4,1
1/20/22,type_1,market_1,repeat_call_5,0
1/20/22,type_1,market_1,repeat_call_6,0
1/20/22,type_1,market_1,repeat_call_7,0
1/20/22,type_3,market_1,initial_call,11
1/20/22,type_3,market_1,repeat_call_1,4
1/20/22,type_3,market_1,repeat_call_2,2
1/20/22,type_3,market_1,repeat_call_3,0
1/20/22,type_3,market_1,repeat_call_4,2
1/20/22,type_3,market_1,repeat_call_5,1
1/20/22,type_3,market_1,repeat_call_6,1
1/20/22,type_3,market_1,repeat_call_7,0
1/20/22,type_5,market_1,initial_call,216
1/20/22,type_5,market_1,repeat_call_1,27
1/20/22,type_5,market_1,repeat_call_2,8
1/20/22,type_5,market_1,repeat_call_3,2
1/20/22,type_5,market_1,repeat_call_4,11
1/20/22,type_5,market_1,repeat_call_5,3
1/20/22,type_5,market_1,repeat_call_6,7
1/20/22,type_5,market_1,repeat_call_7,6
1/20/22,type_2,market_1,initial_call,254
1/20/22,type_2,market_1,repeat_call_1,8
1/20/22,type_2,market_1,repeat_call_2,12
1/20/22,type_2,market_1,repeat_call_3,5
1/20/22,type_2,market_1,repeat_call_4,11
1/20/22,type_2,market_1,repeat_call_5,6
1/20/22,type_2,market_1,repeat_call_6,10
1/20/22,type_2,market_1,repeat_call_7,3
1/20/22,type_4,market_1,initial_call,1
1/20/22,type_4,market_1,repeat_call_1,0
1/20/22,type_4,market_1,repeat_call_2,1
1/20/22,type_4,market_1,repeat_call_3,1
1/20/22,type_4,market_1,repeat_call_4,0
1/20/22,type_4,market_1,repeat_call_5,0
1/20/22,type_4,market_1,repeat_call_6,0
1/20/22,type_4,market_1,repeat_call_7,0
1/20/22,type_1,market_3,initial_call,5
1/20/22,type_1,market_3,repeat_call_1,0
1/20/22,type_1,market_3,repeat_call_2,0
1/20/22,type_1,market_3,repeat_call_3,0
1/20/22,type_1,market_3,repeat_call_4,0
1/20/22,type_1,market_3,repeat_call_5,0
1/20/22,type_1,market_3,repeat_call_6,0
1/20/22,type_1,market_3,repeat_call_7,0
1/20/22,type_3,market_3,initial_call,10
1/20/22,type_3,market_3,repeat_call_1,4
1/20/22,type_3,market_3,repeat_call_2,0
1/20/22,type_3,market_3,repeat_call_3,0
1/20/22,type_3,market_3,repeat_call_4,3
1/20/22,type_3,market_3,repeat_call_5,1
1/20/22,type_3,market_3,repeat_call_6,0
1/20/22,type_3,market_3,repeat_call_7,0
1/20/22,type_2,market_3,initial_call,37
1/20/22,type_2,market_3,repeat_call_1,2
1/20/22,type_2,market_3,repeat_call_2,1
1/20/22,type_2,market_3,repeat_call_3,0
1/20/22,type_2,market_3,repeat_call_4,0
1/20/22,type_2,market_3,repeat_call_5,1
1/20/22,type_2,market_3,repeat_call_6,1
1/20/22,type_2,market_3,repeat_call_7,1
1/20/22,type_5,market_3,initial_call,64
1/20/22,type_5,market_3,repeat_call_1,8
1/20/22,type_5,market_3,repeat_call_2,3
1/20/22,type_5,market_3,repeat_call_3,0
1/20/22,type_5,market_3,repeat_call_4,1
1/20/22,type_5,market_3,repeat_call_5,5
1/20/22,type_5,market_3,repeat_call_6,1
1/20/22,type_5,market_3,repeat_call_7,1
1/20/22,type_4,market_3,initial_call,0
1/20/22,type_4,market_3,repeat_call_1,0
1/20/22,type_4,market_3,repeat_call_2,0
1/20/22,type_4,market_3,repeat_call_3,0
1/20/22,type_4,market_3,repeat_call_4,0
1/20/22,type_4,market_3,repeat_call_5,0
1/20/22,type_4,market_3,repeat_call_6,0
1/20/22,type_4,market_3,repeat_call_7,0
1/20/22,type_3,market_2,initial_call,1
1/20/22,type_3,market_2,repeat_call_1,0
1/20/22,type_3,market_2,repeat_call_2,0
1/20/22,type_3,market_2,repeat_call_3,0
1/20/22,type_3,market_2,repeat_call_4,0
1/20/22,type_3,market_2,repeat_call_5,0
1/20/22,type_3,market_2,repeat_call_6,0
1/20/22,type_3,market_2,repeat_call_7,0
1/20/22,type_1,market_2,initial_call,5
1/20/22,type_1,market_2,repeat_call_1,0
1/20/22,type_1,market_2,repeat_call_2,0
1/20/22,type_1,market_2,repeat_call_3,0
1/20/22,type_1,market_2,repeat_call_4,0
1/20/22,type_1,market_2,repeat_call_5,0
1/20/22,type_1,market_2,repeat_call_6,0
1/20/22,type_1,market_2,repeat_call_7,0
1/20/22,type_5,market_2,initial_call,17
1/20/22,type_5,market_2,repeat_call_1,3
1/20/22,type_5,market_2,repeat_call_2,2
1/20/22,type_5,market_2,repeat_call_3,1
1/20/22,type_5,market_2,repeat_call_4,0
1/20/22,type_5,market_2,repeat_call_5,0
1/20/22,type_5,market_2,repeat_call_6,0
1/20/22,type_5,market_2,repeat_call_7,0
1/20/22,type_2,market_2,initial_call,21
1/20/22,type_2,market_2,repeat_call_1,0
1/20/22,type_2,market_2,repeat_call_2,0
1/20/22,type_2,market_2,repeat_call_3,0
1/20/22,type_2,market_2,repeat_call_4,1
1/20/22,type_2,market_2,repeat_call_5,2
1/20/22,type_2,market_2,repeat_call_6,0
1/20/22,type_2,market_2,repeat_call_7,0
1/20/22,type_4,market_2,initial_call,0
1/20/22,type_4,market_2,repeat_call_1,0
1/20/22,type_4,market_2,repeat_call_2,0
1/20/22,type_4,market_2,repeat_call_3,0
1/20/22,type_4,market_2,repeat_call_4,0
1/20/22,type_4,market_2,repeat_call_5,0
1/20/22,type_4,market_2,repeat_call_6,0
1/20/22,type_4,market_2,repeat_call_7,0
1/21/22,type_1,market_1,initial_call,29
1/21/22,type_1,market_1,repeat_call_1,7
1/21/22,type_1,market_1,repeat_call_2,2
1/21/22,type_1,market_1,repeat_call_3,1
1/21/22,type_1,market_1,repeat_call_4,4
1/21/22,type_1,market_1,repeat_call_5,0
1/21/22,type_1,market_1,repeat_call_6,0
1/21/22,type_1,market_1,repeat_call_7,1
1/21/22,type_2,market_1,initial_call,226
1/21/22,type_2,market_1,repeat_call_1,8
1/21/22,type_2,market_1,repeat_call_2,6
1/21/22,type_2,market_1,repeat_call_3,6
1/21/22,type_2,market_1,repeat_call_4,7
1/21/22,type_2,market_1,repeat_call_5,4
1/21/22,type_2,market_1,repeat_call_6,4
1/21/22,type_2,market_1,repeat_call_7,3
1/21/22,type_5,market_1,initial_call,227
1/21/22,type_5,market_1,repeat_call_1,18
1/21/22,type_5,market_1,repeat_call_2,7
1/21/22,type_5,market_1,repeat_call_3,13
1/21/22,type_5,market_1,repeat_call_4,6
1/21/22,type_5,market_1,repeat_call_5,12
1/21/22,type_5,market_1,repeat_call_6,7
1/21/22,type_5,market_1,repeat_call_7,5
1/21/22,type_4,market_1,initial_call,5
1/21/22,type_4,market_1,repeat_call_1,2
1/21/22,type_4,market_1,repeat_call_2,0
1/21/22,type_4,market_1,repeat_call_3,0
1/21/22,type_4,market_1,repeat_call_4,1
1/21/22,type_4,market_1,repeat_call_5,0
1/21/22,type_4,market_1,repeat_call_6,0
1/21/22,type_4,market_1,repeat_call_7,0
1/21/22,type_3,market_1,initial_call,11
1/21/22,type_3,market_1,repeat_call_1,3
1/21/22,type_3,market_1,repeat_call_2,1
1/21/22,type_3,market_1,repeat_call_3,3
1/21/22,type_3,market_1,repeat_call_4,3
1/21/22,type_3,market_1,repeat_call_5,0
1/21/22,type_3,market_1,repeat_call_6,0
1/21/22,type_3,market_1,repeat_call_7,1
1/21/22,type_1,market_3,initial_call,6
1/21/22,type_1,market_3,repeat_call_1,0
1/21/22,type_1,market_3,repeat_call_2,0
1/21/22,type_1,market_3,repeat_call_3,0
1/21/22,type_1,market_3,repeat_call_4,0
1/21/22,type_1,market_3,repeat_call_5,0
1/21/22,type_1,market_3,repeat_call_6,0
1/21/22,type_1,market_3,repeat_call_7,1
1/21/22,type_2,market_3,initial_call,17
1/21/22,type_2,market_3,repeat_call_1,0
1/21/22,type_2,market_3,repeat_call_2,0
1/21/22,type_2,market_3,repeat_call_3,1
1/21/22,type_2,market_3,repeat_call_4,2
1/21/22,type_2,market_3,repeat_call_5,1
1/21/22,type_2,market_3,repeat_call_6,1
1/21/22,type_2,market_3,repeat_call_7,0
1/21/22,type_3,market_3,initial_call,14
1/21/22,type_3,market_3,repeat_call_1,0
1/21/22,type_3,market_3,repeat_call_2,0
1/21/22,type_3,market_3,repeat_call_3,2
1/21/22,type_3,market_3,repeat_call_4,1
1/21/22,type_3,market_3,repeat_call_5,2
1/21/22,type_3,market_3,repeat_call_6,1
1/21/22,type_3,market_3,repeat_call_7,0
1/21/22,type_5,market_3,initial_call,173
1/21/22,type_5,market_3,repeat_call_1,7
1/21/22,type_5,market_3,repeat_call_2,2
1/21/22,type_5,market_3,repeat_call_3,10
1/21/22,type_5,market_3,repeat_call_4,2
1/21/22,type_5,market_3,repeat_call_5,2
1/21/22,type_5,market_3,repeat_call_6,4
1/21/22,type_5,market_3,repeat_call_7,8
1/21/22,type_4,market_3,initial_call,0
1/21/22,type_4,market_3,repeat_call_1,0
1/21/22,type_4,market_3,repeat_call_2,0
1/21/22,type_4,market_3,repeat_call_3,0
1/21/22,type_4,market_3,repeat_call_4,0
1/21/22,type_4,market_3,repeat_call_5,0
1/21/22,type_4,market_3,repeat_call_6,0
1/21/22,type_4,market_3,repeat_call_7,0
1/21/22,type_1,market_2,initial_call,1
1/21/22,type_1,market_2,repeat_call_1,0
1/21/22,type_1,market_2,repeat_call_2,0
1/21/22,type_1,market_2,repeat_call_3,0
1/21/22,type_1,market_2,repeat_call_4,0
1/21/22,type_1,market_2,repeat_call_5,0
1/21/22,type_1,market_2,repeat_call_6,0
1/21/22,type_1,market_2,repeat_call_7,0
1/21/22,type_4,market_2,initial_call,1
1/21/22,type_4,market_2,repeat_call_1,0
1/21/22,type_4,market_2,repeat_call_2,0
1/21/22,type_4,market_2,repeat_call_3,0
1/21/22,type_4,market_2,repeat_call_4,0
1/21/22,type_4,market_2,repeat_call_5,0
1/21/22,type_4,market_2,repeat_call_6,0
1/21/22,type_4,market_2,repeat_call_7,0
1/21/22,type_3,market_2,initial_call,2
1/21/22,type_3,market_2,repeat_call_1,0
1/21/22,type_3,market_2,repeat_call_2,0
1/21/22,type_3,market_2,repeat_call_3,0
1/21/22,type_3,market_2,repeat_call_4,0
1/21/22,type_3,market_2,repeat_call_5,0
1/21/22,type_3,market_2,repeat_call_6,0
1/21/22,type_3,market_2,repeat_call_7,0
1/21/22,type_2,market_2,initial_call,18
1/21/22,type_2,market_2,repeat_call_1,0
1/21/22,type_2,market_2,repeat_call_2,0
1/21/22,type_2,market_2,repeat_call_3,0
1/21/22,type_2,market_2,repeat_call_4,0
1/21/22,type_2,market_2,repeat_call_5,0
1/21/22,type_2,market_2,repeat_call_6,0
1/21/22,type_2,market_2,repeat_call_7,0
1/21/22,type_5,market_2,initial_call,23
1/21/22,type_5,market_2,repeat_call_1,2
1/21/22,type_5,market_2,repeat_call_2,1
1/21/22,type_5,market_2,repeat_call_3,1
1/21/22,type_5,market_2,repeat_call_4,2
1/21/22,type_5,market_2,repeat_call_5,0
1/21/22,type_5,market_2,repeat_call_6,0
1/21/22,type_5,market_2,repeat_call_7,0
1/22/22,type_4,market_1,initial_call,4
1/22/22,type_4,market_1,repeat_call_1,0
1/22/22,type_4,market_1,repeat_call_2,0
1/22/22,type_4,market_1,repeat_call_3,0
1/22/22,type_4,market_1,repeat_call_4,0
1/22/22,type_4,market_1,repeat_call_5,0
1/22/22,type_4,market_1,repeat_call_6,1
1/22/22,type_4,market_1,repeat_call_7,0
1/22/22,type_1,market_1,initial_call,53
1/22/22,type_1,market_1,repeat_call_1,1
1/22/22,type_1,market_1,repeat_call_2,1
1/22/22,type_1,market_1,repeat_call_3,1
1/22/22,type_1,market_1,repeat_call_4,0
1/22/22,type_1,market_1,repeat_call_5,1
1/22/22,type_1,market_1,repeat_call_6,1
1/22/22,type_1,market_1,repeat_call_7,1
1/22/22,type_2,market_1,initial_call,182
1/22/22,type_2,market_1,repeat_call_1,10
1/22/22,type_2,market_1,repeat_call_2,10
1/22/22,type_2,market_1,repeat_call_3,12
1/22/22,type_2,market_1,repeat_call_4,6
1/22/22,type_2,market_1,repeat_call_5,8
1/22/22,type_2,market_1,repeat_call_6,5
1/22/22,type_2,market_1,repeat_call_7,5
1/22/22,type_5,market_1,initial_call,235
1/22/22,type_5,market_1,repeat_call_1,16
1/22/22,type_5,market_1,repeat_call_2,18
1/22/22,type_5,market_1,repeat_call_3,9
1/22/22,type_5,market_1,repeat_call_4,8
1/22/22,type_5,market_1,repeat_call_5,4
1/22/22,type_5,market_1,repeat_call_6,12
1/22/22,type_5,market_1,repeat_call_7,8
1/22/22,type_3,market_1,initial_call,6
1/22/22,type_3,market_1,repeat_call_1,0
1/22/22,type_3,market_1,repeat_call_2,0
1/22/22,type_3,market_1,repeat_call_3,1
1/22/22,type_3,market_1,repeat_call_4,3
1/22/22,type_3,market_1,repeat_call_5,2
1/22/22,type_3,market_1,repeat_call_6,0
1/22/22,type_3,market_1,repeat_call_7,1
1/22/22,type_3,market_3,initial_call,7
1/22/22,type_3,market_3,repeat_call_1,0
1/22/22,type_3,market_3,repeat_call_2,1
1/22/22,type_3,market_3,repeat_call_3,0
1/22/22,type_3,market_3,repeat_call_4,0
1/22/22,type_3,market_3,repeat_call_5,2
1/22/22,type_3,market_3,repeat_call_6,0
1/22/22,type_3,market_3,repeat_call_7,1
1/22/22,type_1,market_3,initial_call,8
1/22/22,type_1,market_3,repeat_call_1,5
1/22/22,type_1,market_3,repeat_call_2,5
1/22/22,type_1,market_3,repeat_call_3,4
1/22/22,type_1,market_3,repeat_call_4,9
1/22/22,type_1,market_3,repeat_call_5,6
1/22/22,type_1,market_3,repeat_call_6,4
1/22/22,type_1,market_3,repeat_call_7,4
1/22/22,type_2,market_3,initial_call,19
1/22/22,type_2,market_3,repeat_call_1,0
1/22/22,type_2,market_3,repeat_call_2,0
1/22/22,type_2,market_3,repeat_call_3,0
